run,axis,rmse,pearson_r,peak_amp,peak_idx
"0       mounted_spiral7_10.08.2025.csv
1       mounted_spiral7_10.08.2025.csv
2       mounted_spiral7_10.08.2025.csv
3       mounted_spiral7_10.08.2025.csv
4       mounted_spiral7_10.08.2025.csv
                     ...              
9145    mounted_spiral7_10.08.2025.csv
9146    mounted_spiral7_10.08.2025.csv
9147    mounted_spiral7_10.08.2025.csv
9148    mounted_spiral7_10.08.2025.csv
9149    mounted_spiral7_10.08.2025.csv
Name: source_path, Length: 9150, dtype: object",z,41.644762552693486,0.9994758347386979,-3857.0,5595
"0       mounted_spiral7_10.08.2025.csv
1       mounted_spiral7_10.08.2025.csv
2       mounted_spiral7_10.08.2025.csv
3       mounted_spiral7_10.08.2025.csv
4       mounted_spiral7_10.08.2025.csv
                     ...              
9145    mounted_spiral7_10.08.2025.csv
9146    mounted_spiral7_10.08.2025.csv
9147    mounted_spiral7_10.08.2025.csv
9148    mounted_spiral7_10.08.2025.csv
9149    mounted_spiral7_10.08.2025.csv
Name: source_path, Length: 9150, dtype: object",mag,64.83297451954199,0.9997281316582148,8778.046593633462,5595
"0       mounted_spiral8_10.08.2025.csv
1       mounted_spiral8_10.08.2025.csv
2       mounted_spiral8_10.08.2025.csv
3       mounted_spiral8_10.08.2025.csv
4       mounted_spiral8_10.08.2025.csv
                     ...              
8864    mounted_spiral8_10.08.2025.csv
8865    mounted_spiral8_10.08.2025.csv
8866    mounted_spiral8_10.08.2025.csv
8867    mounted_spiral8_10.08.2025.csv
8868    mounted_spiral8_10.08.2025.csv
Name: source_path, Length: 8869, dtype: object",x,43.8476967407573,0.9998861891013481,7771.103525240158,5466
"0       mounted_spiral8_10.08.2025.csv
1       mounted_spiral8_10.08.2025.csv
2       mounted_spiral8_10.08.2025.csv
3       mounted_spiral8_10.08.2025.csv
4       mounted_spiral8_10.08.2025.csv
                     ...              
8864    mounted_spiral8_10.08.2025.csv
8865    mounted_spiral8_10.08.2025.csv
8866    mounted_spiral8_10.08.2025.csv
8867    mounted_spiral8_10.08.2025.csv
8868    mounted_spiral8_10.08.2025.csv
Name: source_path, Length: 8869, dtype: object",y,68.03880030223587,0.9996741205293331,-5931.211680592761,6870
"0       mounted_spiral8_10.08.2025.csv
1       mounted_spiral8_10.08.2025.csv
2       mounted_spiral8_10.08.2025.csv
3       mounted_spiral8_10.08.2025.csv
4       mounted_spiral8_10.08.2025.csv
                     ...              
8864    mounted_spiral8_10.08.2025.csv
8865    mounted_spiral8_10.08.2025.csv
8866    mounted_spiral8_10.08.2025.csv
8867    mounted_spiral8_10.08.2025.csv
8868    mounted_spiral8_10.08.2025.csv
Name: source_path, Length: 8869, dtype: object",z,51.312863773259195,0.9991255096911821,-3865.0,5443
"0       mounted_spiral8_10.08.2025.csv
1       mounted_spiral8_10.08.2025.csv
2       mounted_spiral8_10.08.2025.csv
3       mounted_spiral8_10.08.2025.csv
4       mounted_spiral8_10.08.2025.csv
                     ...              
8864    mounted_spiral8_10.08.2025.csv
8865    mounted_spiral8_10.08.2025.csv
8866    mounted_spiral8_10.08.2025.csv
8867    mounted_spiral8_10.08.2025.csv
8868    mounted_spiral8_10.08.2025.csv
Name: source_path, Length: 8869, dtype: object",mag,78.82518618763153,0.9995865491656031,8769.556260153646,5446
"0       mounted_spiral9_10.08.2025.csv
1       mounted_spiral9_10.08.2025.csv
2       mounted_spiral9_10.08.2025.csv
3       mounted_spiral9_10.08.2025.csv
4       mounted_spiral9_10.08.2025.csv
                     ...              
9180    mounted_spiral9_10.08.2025.csv
9181    mounted_spiral9_10.08.2025.csv
9182    mounted_spiral9_10.08.2025.csv
9183    mounted_spiral9_10.08.2025.csv
9184    mounted_spiral9_10.08.2025.csv
Name: source_path, Length: 9185, dtype: object",x,161.3460906741175,0.9998894520759072,7606.347645223693,5416
"0       mounted_spiral9_10.08.2025.csv
1       mounted_spiral9_10.08.2025.csv
2       mounted_spiral9_10.08.2025.csv
3       mounted_spiral9_10.08.2025.csv
4       mounted_spiral9_10.08.2025.csv
                     ...              
9180    mounted_spiral9_10.08.2025.csv
9181    mounted_spiral9_10.08.2025.csv
9182    mounted_spiral9_10.08.2025.csv
9183    mounted_spiral9_10.08.2025.csv
9184    mounted_spiral9_10.08.2025.csv
Name: source_path, Length: 9185, dtype: object",y,83.51408110661694,0.9995500117009438,-5875.350244879024,6822
"0       mounted_spiral9_10.08.2025.csv
1       mounted_spiral9_10.08.2025.csv
2       mounted_spiral9_10.08.2025.csv
3       mounted_spiral9_10.08.2025.csv
4       mounted_spiral9_10.08.2025.csv
                     ...              
9180    mounted_spiral9_10.08.2025.csv
9181    mounted_spiral9_10.08.2025.csv
9182    mounted_spiral9_10.08.2025.csv
9183    mounted_spiral9_10.08.2025.csv
9184    mounted_spiral9_10.08.2025.csv
Name: source_path, Length: 9185, dtype: object",z,129.50920187536738,0.9989136032868243,-3980.0,5393
"0       mounted_spiral9_10.08.2025.csv
1       mounted_spiral9_10.08.2025.csv
2       mounted_spiral9_10.08.2025.csv
3       mounted_spiral9_10.08.2025.csv
4       mounted_spiral9_10.08.2025.csv
                     ...              
9180    mounted_spiral9_10.08.2025.csv
9181    mounted_spiral9_10.08.2025.csv
9182    mounted_spiral9_10.08.2025.csv
9183    mounted_spiral9_10.08.2025.csv
9184    mounted_spiral9_10.08.2025.csv
Name: source_path, Length: 9185, dtype: object",mag,135.28756803295434,0.9990858541191961,8667.583861722942,5393
